practice_id,month,fiscal_year,cohort,acquired_month,region,revenue,visits,reviews,rating,in_group
P082,2023-12,FY24,Legacy,,South West,88892.0,926.0,17,4.42,1
P082,2024-01,FY24,Legacy,,South West,97779.0,1019.0,25,4.42,1
P082,2024-02,FY24,Legacy,,South West,87844.0,915.0,19,4.42,1
P082,2024-03,FY24,Legacy,,South West,97152.0,1012.0,24,4.42,1
P082,2024-04,FY25,Legacy,,South West,111450.0,1161.0,24,4.42,1
P082,2024-05,FY25,Legacy,,South West,110367.0,1150.0,28,4.42,1
P082,2024-06,FY25,Legacy,,South West,104270.0,1086.0,31,4.42,1
P082,2024-07,FY25,Legacy,,South West,111591.0,1162.0,19,4.42,1
P082,2024-08,FY25,Legacy,,South West,102504.0,1068.0,23,4.42,1
P082,2024-09,FY25,Legacy,,South West,103107.0,1074.0,17,4.42,1
P082,2024-10,FY25,Legacy,,South West,97764.0,1018.0,27,4.42,1
P082,2024-11,FY25,Legacy,,South West,97562.0,1016.0,20,4.42,1
P082,2024-12,FY25,Legacy,,South West,103412.0,1077.0,27,4.42,1
P082,2025-01,FY25,Legacy,,South West,94382.0,983.0,14,4.42,1
P082,2025-02,FY25,Legacy,,South West,105667.0,1101.0,28,4.42,1
P082,2025-03,FY25,Legacy,,South West,118636.0,1236.0,25,4.42,1
P083,2022-10,FY23,Legacy,,South West,157329.0,1639.0,34,4.48,1
P083,2022-11,FY23,Legacy,,South West,141272.0,1472.0,34,4.48,1
P083,2022-12,FY23,Legacy,,South West,121276.0,1263.0,26,4.48,1
P083,2023-01,FY23,Legacy,,South West,158085.0,1647.0,34,4.48,1
P083,2023-02,FY23,Legacy,,South West,130258.0,1357.0,27,4.48,1
P083,2023-03,FY23,Legacy,,South West,148033.0,1542.0,30,4.48,1
P083,2023-04,FY24,Legacy,,South West,151404.0,1577.0,35,4.48,1
P083,2023-05,FY24,Legacy,,South West,144832.0,1509.0,34,4.48,1
P083,2023-06,FY24,Legacy,,South West,148808.0,1550.0,40,4.48,1
P083,2023-07,FY24,Legacy,,South West,144540.0,1506.0,20,4.48,1
P083,2023-08,FY24,Legacy,,South West,145208.0,1513.0,41,4.48,1
P083,2023-09,FY24,Legacy,,South West,168304.0,1753.0,26,4.48,1
P083,2023-10,FY24,Legacy,,South West,149197.0,1554.0,40,4.48,1
P083,2023-11,FY24,Legacy,,South West,126913.0,1322.0,22,4.48,1
P083,2023-12,FY24,Legacy,,South West,158523.0,1651.0,31,4.48,1
P083,2024-01,FY24,Legacy,,South West,153046.0,1594.0,28,4.48,1
P083,2024-02,FY24,Legacy,,South West,149885.0,1561.0,34,4.48,1
P083,2024-03,FY24,Legacy,,South West,160838.0,1675.0,40,4.48,1
P083,2024-04,FY25,Legacy,,South West,162195.0,1690.0,32,4.48,1
P083,2024-05,FY25,Legacy,,South West,172482.0,1797.0,43,4.48,1
P083,2024-06,FY25,Legacy,,South West,162410.0,1692.0,32,4.48,1
P083,2024-07,FY25,Legacy,,South West,155613.0,1621.0,39,4.48,1
P083,2024-08,FY25,Legacy,,South West,167032.0,1740.0,40,4.48,1
P083,2024-09,FY25,Legacy,,South West,180163.0,1877.0,34,4.48,1
P083,2024-10,FY25,Legacy,,South West,153775.0,1602.0,28,4.48,1
P083,2024-11,FY25,Legacy,,South West,146436.0,1525.0,37,4.48,1
P083,2024-12,FY25,Legacy,,South West,155217.0,1617.0,37,4.48,1
P083,2025-01,FY25,Legacy,,South West,154903.0,1614.0,21,4.48,1
P083,2025-02,FY25,Legacy,,South West,163320.0,1701.0,31,4.48,1
P083,2025-03,FY25,Legacy,,South West,154520.0,1610.0,34,4.48,1
P084,2022-10,FY23,Legacy,,South East,63495.0,661.0,18,4.23,1
P084,2022-11,FY23,Legacy,,South East,60423.0,629.0,8,4.23,1
P084,2022-12,FY23,Legacy,,South East,54436.0,567.0,14,4.23,1
P084,2023-01,FY23,Legacy,,South East,62964.0,656.0,15,4.23,1
P084,2023-02,FY23,Legacy,,South East,59999.0,625.0,13,4.23,1
P084,2023-03,FY23,Legacy,,South East,61052.0,636.0,15,4.23,1
P084,2023-04,FY24,Legacy,,South East,75397.0,785.0,20,4.23,1
P084,2023-05,FY24,Legacy,,South East,64005.0,667.0,8,4.23,1
P084,2023-06,FY24,Legacy,,South East,64136.0,668.0,12,4.23,1
P084,2023-07,FY24,Legacy,,South East,67565.0,704.0,14,4.23,1
P084,2023-08,FY24,Legacy,,South East,78316.0,816.0,17,4.23,1
P084,2023-09,FY24,Legacy,,South East,69272.0,722.0,18,4.23,1
P084,2023-10,FY24,Legacy,,South East,64512.0,672.0,17,4.23,1
P084,2023-11,FY24,Legacy,,South East,76059.0,792.0,15,4.23,1
P084,2023-12,FY24,Legacy,,South East,62863.0,655.0,13,4.23,1
P084,2024-01,FY24,Legacy,,South East,73348.0,764.0,13,4.23,1
P084,2024-02,FY24,Legacy,,South East,67931.0,708.0,14,4.23,1
P084,2024-03,FY24,Legacy,,South East,76154.0,793.0,15,4.23,1
P084,2024-04,FY25,Legacy,,South East,74654.0,778.0,13,4.23,1
P084,2024-05,FY25,Legacy,,South East,80617.0,840.0,16,4.23,1
P084,2024-06,FY25,Legacy,,South East,69501.0,724.0,17,4.23,1
P084,2024-07,FY25,Legacy,,South East,77276.0,805.0,16,4.23,1
P084,2024-08,FY25,Legacy,,South East,65051.0,678.0,6,4.23,1
P084,2024-09,FY25,Legacy,,South East,75421.0,786.0,17,4.23,1
P084,2024-10,FY25,Legacy,,South East,66096.0,689.0,18,4.23,1
P084,2024-11,FY25,Legacy,,South East,71939.0,749.0,14,4.23,1
P084,2024-12,FY25,Legacy,,South East,62723.0,653.0,11,4.23,1
P084,2025-01,FY25,Legacy,,South East,71200.0,742.0,14,4.23,1
P084,2025-02,FY25,Legacy,,South East,58584.0,610.0,13,4.23,1
P084,2025-03,FY25,Legacy,,South East,71985.0,750.0,20,4.23,1
P085,2022-10,FY23,Legacy,,North West,61563.0,641.0,17,4.27,1
P085,2022-11,FY23,Legacy,,North West,57625.0,600.0,15,4.27,1
P085,2022-12,FY23,Legacy,,North West,68048.0,709.0,13,4.27,1
P085,2023-01,FY23,Legacy,,North West,66203.0,690.0,11,4.27,1
P085,2023-02,FY23,Legacy,,North West,54279.0,565.0,14,4.27,1
P085,2023-03,FY23,Legacy,,North West,73726.0,768.0,17,4.27,1
P085,2023-04,FY24,Legacy,,North West,75410.0,786.0,23,4.27,1
P085,2023-05,FY24,Legacy,,North West,65759.0,685.0,8,4.27,1
P085,2023-06,FY24,Legacy,,North West,68906.0,718.0,16,4.27,1
P085,2023-07,FY24,Legacy,,North West,71161.0,741.0,20,4.27,1
P085,2023-08,FY24,Legacy,,North West,72486.0,755.0,16,4.27,1
P085,2023-09,FY24,Legacy,,North West,62739.0,654.0,24,4.27,1
P085,2023-10,FY24,Legacy,,North West,70122.0,730.0,14,4.27,1
P085,2023-11,FY24,Legacy,,North West,73044.0,761.0,13,4.27,1
P085,2023-12,FY24,Legacy,,North West,63511.0,662.0,8,4.27,1
P085,2024-01,FY24,Legacy,,North West,62366.0,650.0,18,4.27,1
P085,2024-02,FY24,Legacy,,North West,60099.0,626.0,17,4.27,1
P085,2024-03,FY24,Legacy,,North West,67615.0,704.0,13,4.27,1
P085,2024-04,FY25,Legacy,,North West,62929.0,656.0,17,4.27,1
P085,2024-05,FY25,Legacy,,North West,74886.0,780.0,17,4.27,1
P085,2024-06,FY25,Legacy,,North West,68811.0,717.0,11,4.27,1
P085,2024-07,FY25,Legacy,,North West,75830.0,790.0,23,4.27,1
P085,2024-08,FY25,Legacy,,North West,69607.0,725.0,20,4.27,1
P085,2024-09,FY25,Legacy,,North West,78806.0,821.0,12,4.27,1
P085,2024-10,FY25,Legacy,,North West,72831.0,759.0,12,4.27,1
P085,2024-11,FY25,Legacy,,North West,72145.0,752.0,21,4.27,1
P085,2024-12,FY25,Legacy,,North West,61839.0,644.0,7,4.27,1
P085,2025-01,FY25,Legacy,,North West,72035.0,750.0,19,4.27,1
P085,2025-02,FY25,Legacy,,North West,68600.0,715.0,4,4.27,1
P085,2025-03,FY25,Legacy,,North West,69827.0,727.0,9,4.27,1
P086,2022-10,FY23,Legacy,,Midlands,73791.0,769.0,24,4.29,1
P086,2022-11,FY23,Legacy,,Midlands,64178.0,669.0,21,4.29,1
P086,2022-12,FY23,Legacy,,Midlands,64575.0,673.0,14,4.29,1
P086,2023-01,FY23,Legacy,,Midlands,74731.0,778.0,11,4.29,1
P086,2023-02,FY23,Legacy,,Midlands,73661.0,767.0,15,4.29,1
P086,2023-03,FY23,Legacy,,Midlands,71936.0,749.0,19,4.29,1
P086,2023-04,FY24,Legacy,,Midlands,74369.0,775.0,10,4.29,1
P086,2023-05,FY24,Legacy,,Midlands,73112.0,762.0,19,4.29,1
P086,2023-06,FY24,Legacy,,Midlands,67226.0,700.0,21,4.29,1
P086,2023-07,FY24,Legacy,,Midlands,90298.0,941.0,21,4.29,1
P086,2023-08,FY24,Legacy,,Midlands,76949.0,802.0,17,4.29,1
P086,2023-09,FY24,Legacy,,Midlands,80882.0,843.0,21,4.29,1
P086,2023-10,FY24,Legacy,,Midlands,72585.0,756.0,17,4.29,1
P086,2023-11,FY24,Legacy,,Midlands,76560.0,798.0,17,4.29,1
P086,2023-12,FY24,Legacy,,Midlands,62580.0,652.0,15,4.29,1
P086,2024-01,FY24,Legacy,,Midlands,74080.0,772.0,11,4.29,1
P086,2024-02,FY24,Legacy,,Midlands,68991.0,719.0,12,4.29,1
P086,2024-03,FY24,Legacy,,Midlands,93080.0,970.0,11,4.29,1
P086,2024-04,FY25,Legacy,,Midlands,83681.0,872.0,18,4.29,1
P086,2024-05,FY25,Legacy,,Midlands,86540.0,901.0,23,4.29,1
P086,2024-06,FY25,Legacy,,Midlands,87771.0,914.0,24,4.29,1
P086,2024-07,FY25,Legacy,,Midlands,90882.0,947.0,14,4.29,1
P086,2024-08,FY25,Legacy,,Midlands,74451.0,776.0,17,4.29,1
P086,2024-09,FY25,Legacy,,Midlands,71492.0,745.0,16,4.29,1
P086,2024-10,FY25,Legacy,,Midlands,79979.0,833.0,17,4.29,1
P086,2024-11,FY25,Legacy,,Midlands,74939.0,781.0,15,4.29,1
P086,2024-12,FY25,Legacy,,Midlands,77237.0,805.0,20,4.29,1
P086,2025-01,FY25,Legacy,,Midlands,78898.0,822.0,16,4.29,1
P086,2025-02,FY25,Legacy,,Midlands,76880.0,801.0,21,4.29,1
P086,2025-03,FY25,Legacy,,Midlands,83069.0,865.0,16,4.29,1
P087,2022-10,FY23,Legacy,,Wales,58774.0,612.0,14,4.79,1
P087,2022-11,FY23,Legacy,,Wales,61603.0,642.0,8,4.79,1
P087,2022-12,FY23,Legacy,,Wales,52918.0,551.0,11,4.79,1
P087,2023-01,FY23,Legacy,,Wales,60143.0,626.0,12,4.79,1
P087,2023-02,FY23,Legacy,,Wales,54688.0,570.0,13,4.79,1
P087,2023-03,FY23,Legacy,,Wales,63746.0,664.0,7,4.79,1
P087,2023-04,FY24,Legacy,,Wales,68082.0,709.0,17,4.79,1
P087,2023-05,FY24,Legacy,,Wales,76290.0,795.0,16,4.79,1
P087,2023-06,FY24,Legacy,,Wales,64283.0,670.0,17,4.79,1
P087,2023-07,FY24,Legacy,,Wales,65533.0,683.0,10,4.79,1
P087,2023-08,FY24,Legacy,,Wales,64632.0,673.0,12,4.79,1
P087,2023-09,FY24,Legacy,,Wales,61727.0,643.0,16,4.79,1
P087,2023-10,FY24,Legacy,,Wales,60839.0,634.0,10,4.79,1
P087,2023-11,FY24,Legacy,,Wales,59548.0,620.0,12,4.79,1
P087,2023-12,FY24,Legacy,,Wales,57844.0,603.0,15,4.79,1
P087,2024-01,FY24,Legacy,,Wales,64222.0,669.0,12,4.79,1
P087,2024-02,FY24,Legacy,,Wales,67209.0,700.0,17,4.79,1
P087,2024-03,FY24,Legacy,,Wales,64738.0,674.0,20,4.79,1
P087,2024-04,FY25,Legacy,,Wales,57154.0,595.0,16,4.79,1
P087,2024-05,FY25,Legacy,,Wales,75761.0,789.0,18,4.79,1
P087,2024-06,FY25,Legacy,,Wales,64464.0,671.0,17,4.79,1
P087,2024-07,FY25,Legacy,,Wales,70765.0,737.0,18,4.79,1
P087,2024-08,FY25,Legacy,,Wales,71294.0,743.0,19,4.79,1
P087,2024-09,FY25,Legacy,,Wales,66948.0,697.0,22,4.79,1
P087,2024-10,FY25,Legacy,,Wales,69947.0,729.0,21,4.79,1
P087,2024-11,FY25,Legacy,,Wales,65082.0,678.0,24,4.79,1
P087,2024-12,FY25,Legacy,,Wales,63918.0,666.0,7,4.79,1
P087,2025-01,FY25,Legacy,,Wales,70157.0,731.0,15,4.79,1
P087,2025-02,FY25,Legacy,,Wales,63338.0,660.0,13,4.79,1
P087,2025-03,FY25,Legacy,,Wales,69652.0,726.0,14,4.79,1
P088,2022-10,FY23,Legacy,,Scotland,131999.0,1375.0,28,4.41,1
P088,2022-11,FY23,Legacy,,Scotland,124740.0,1299.0,25,4.41,1
P088,2022-12,FY23,Legacy,,Scotland,124398.0,1296.0,21,4.41,1
P088,2023-01,FY23,Legacy,,Scotland,119457.0,1244.0,26,4.41,1
P088,2023-02,FY23,Legacy,,Scotland,121312.0,1264.0,20,4.41,1
P088,2023-03,FY23,Legacy,,Scotland,127900.0,1332.0,27,4.41,1
P088,2023-04,FY24,Legacy,,Scotland,129883.0,1353.0,27,4.41,1
P088,2023-05,FY24,Legacy,,Scotland,147824.0,1540.0,34,4.41,1
P088,2023-06,FY24,Legacy,,Scotland,148874.0,1551.0,35,4.41,1
P088,2023-07,FY24,Legacy,,Scotland,134582.0,1402.0,39,4.41,1
P088,2023-08,FY24,Legacy,,Scotland,125365.0,1306.0,24,4.41,1
P088,2023-09,FY24,Legacy,,Scotland,127211.0,1325.0,28,4.41,1
P088,2023-10,FY24,Legacy,,Scotland,144529.0,1506.0,30,4.41,1
P088,2023-11,FY24,Legacy,,Scotland,130992.0,1365.0,35,4.41,1
P088,2023-12,FY24,Legacy,,Scotland,124766.0,1300.0,20,4.41,1
P088,2024-01,FY24,Legacy,,Scotland,139771.0,1456.0,29,4.41,1
P088,2024-02,FY24,Legacy,,Scotland,120575.0,1256.0,27,4.41,1
P088,2024-03,FY24,Legacy,,Scotland,135514.0,1412.0,36,4.41,1
P088,2024-04,FY25,Legacy,,Scotland,140008.0,1458.0,31,4.41,1
P088,2024-05,FY25,Legacy,,Scotland,150200.0,1565.0,40,4.41,1
P088,2024-06,FY25,Legacy,,Scotland,148732.0,1549.0,35,4.41,1
P088,2024-07,FY25,Legacy,,Scotland,146017.0,1521.0,37,4.41,1
P088,2024-08,FY25,Legacy,,Scotland,127771.0,1331.0,34,4.41,1
P088,2024-09,FY25,Legacy,,Scotland,153248.0,1596.0,33,4.41,1
P088,2024-10,FY25,Legacy,,Scotland,138994.0,1448.0,31,4.41,1
P088,2024-11,FY25,Legacy,,Scotland,121500.0,1266.0,18,4.41,1
P088,2024-12,FY25,Legacy,,Scotland,127409.0,1327.0,29,4.41,1
P088,2025-01,FY25,Legacy,,Scotland,141463.0,1474.0,32,4.41,1
P088,2025-02,FY25,Legacy,,Scotland,128985.0,1344.0,26,4.41,1
P088,2025-03,FY25,Legacy,,Scotland,139729.0,1456.0,40,4.41,1
P089,2022-10,FY23,Legacy,,South East,76045.0,792.0,22,4.55,1
P089,2022-11,FY23,Legacy,,South East,65890.0,686.0,16,4.55,1
P089,2022-12,FY23,Legacy,,South East,56228.0,586.0,7,4.55,1
P089,2023-01,FY23,Legacy,,South East,61019.0,636.0,11,4.55,1
P089,2023-02,FY23,Legacy,,South East,63229.0,659.0,17,4.55,1
P089,2023-03,FY23,Legacy,,South East,63800.0,665.0,12,4.55,1
P089,2023-04,FY24,Legacy,,South East,62195.0,648.0,14,4.55,1
P089,2023-05,FY24,Legacy,,South East,71346.0,743.0,18,4.55,1
P089,2023-06,FY24,Legacy,,South East,75734.0,789.0,21,4.55,1
P089,2023-07,FY24,Legacy,,South East,69549.0,724.0,17,4.55,1
P089,2023-08,FY24,Legacy,,South East,73163.0,762.0,20,4.55,1
P089,2023-09,FY24,Legacy,,South East,63388.0,660.0,15,4.55,1
P089,2023-10,FY24,Legacy,,South East,60832.0,634.0,10,4.55,1
P089,2023-11,FY24,Legacy,,South East,68792.0,717.0,15,4.55,1
P089,2023-12,FY24,Legacy,,South East,59560.0,620.0,9,4.55,1
P089,2024-01,FY24,Legacy,,South East,68536.0,714.0,13,4.55,1
P089,2024-02,FY24,Legacy,,South East,65296.0,680.0,8,4.55,1
P089,2024-03,FY24,Legacy,,South East,72425.0,754.0,15,4.55,1
P089,2024-04,FY25,Legacy,,South East,65659.0,684.0,18,4.55,1
P089,2024-05,FY25,Legacy,,South East,78852.0,821.0,21,4.55,1
P089,2024-06,FY25,Legacy,,South East,83244.0,867.0,18,4.55,1
P089,2024-07,FY25,Legacy,,South East,70921.0,739.0,18,4.55,1
P089,2024-08,FY25,Legacy,,South East,66381.0,691.0,16,4.55,1
P089,2024-09,FY25,Legacy,,South East,69617.0,725.0,15,4.55,1
P089,2024-10,FY25,Legacy,,South East,66983.0,698.0,16,4.55,1
P089,2024-11,FY25,Legacy,,South East,73569.0,766.0,18,4.55,1
P089,2024-12,FY25,Legacy,,South East,68290.0,711.0,24,4.55,1
P089,2025-01,FY25,Legacy,,South East,69090.0,720.0,9,4.55,1
P089,2025-02,FY25,Legacy,,South East,71439.0,744.0,16,4.55,1
P089,2025-03,FY25,Legacy,,South East,70945.0,739.0,12,4.55,1
P090,2022-10,FY23,Legacy,,North West,44632.0,465.0,7,4.81,1
P090,2022-11,FY23,Legacy,,North West,42006.0,438.0,3,4.81,1
P090,2022-12,FY23,Legacy,,North West,41586.0,433.0,9,4.81,1
P090,2023-01,FY23,Legacy,,North West,44791.0,467.0,15,4.81,1
P090,2023-02,FY23,Legacy,,North West,46162.0,481.0,10,4.81,1
P090,2023-03,FY23,Legacy,,North West,43889.0,457.0,13,4.81,1
P090,2023-04,FY24,Legacy,,North West,42391.0,442.0,7,4.81,1
P090,2023-05,FY24,Legacy,,North West,50087.0,522.0,14,4.81,1
P090,2023-06,FY24,Legacy,,North West,50246.0,523.0,9,4.81,1
P090,2023-07,FY24,Legacy,,North West,48329.0,503.0,11,4.81,1
P090,2023-08,FY24,Legacy,,North West,45463.0,474.0,10,4.81,1
P090,2023-09,FY24,Legacy,,North West,47625.0,496.0,9,4.81,1
P090,2023-10,FY24,Legacy,,North West,48325.0,503.0,13,4.81,1
P090,2023-11,FY24,Legacy,,North West,42970.0,448.0,8,4.81,1
P090,2023-12,FY24,Legacy,,North West,43541.0,454.0,12,4.81,1
P090,2024-01,FY24,Legacy,,North West,45032.0,469.0,13,4.81,1
P090,2024-02,FY24,Legacy,,North West,43489.0,453.0,9,4.81,1
P090,2024-03,FY24,Legacy,,North West,52693.0,549.0,8,4.81,1
P090,2024-04,FY25,Legacy,,North West,43143.0,449.0,8,4.81,1
P090,2024-05,FY25,Legacy,,North West,54713.0,570.0,17,4.81,1
P090,2024-06,FY25,Legacy,,North West,48685.0,507.0,8,4.81,1
P090,2024-07,FY25,Legacy,,North West,50881.0,530.0,16,4.81,1
P090,2024-08,FY25,Legacy,,North West,48466.0,505.0,9,4.81,1
P090,2024-09,FY25,Legacy,,North West,53532.0,558.0,11,4.81,1
P090,2024-10,FY25,Legacy,,North West,51154.0,533.0,10,4.81,1
P090,2024-11,FY25,Legacy,,North West,49608.0,517.0,10,4.81,1
P090,2024-12,FY25,Legacy,,North West,48842.0,509.0,11,4.81,1
P090,2025-01,FY25,Legacy,,North West,58334.0,608.0,9,4.81,1
P090,2025-02,FY25,Legacy,,North West,48887.0,509.0,7,4.81,1
P090,2025-03,FY25,Legacy,,North West,47157.0,491.0,13,4.81,1
P091,2022-10,FY23,Legacy,,South West,82836.0,863.0,13,3.93,1
P091,2022-11,FY23,Legacy,,South West,91938.0,958.0,15,3.93,1
P091,2022-12,FY23,Legacy,,South West,87637.0,913.0,16,3.93,1
P091,2023-01,FY23,Legacy,,South West,97738.0,1018.0,25,3.93,1
P091,2023-02,FY23,Legacy,,South West,87927.0,916.0,14,3.93,1
P091,2023-03,FY23,Legacy,,South West,106076.0,1105.0,21,3.93,1
P091,2023-04,FY24,Legacy,,South West,100971.0,1052.0,24,3.93,1
P091,2023-05,FY24,Legacy,,South West,100576.0,1048.0,25,3.93,1
P091,2023-06,FY24,Legacy,,South West,95061.0,990.0,23,3.93,1
P091,2023-07,FY24,Legacy,,South West,105961.0,1104.0,26,3.93,1
P091,2023-08,FY24,Legacy,,South West,108352.0,1129.0,18,3.93,1
P091,2023-09,FY24,Legacy,,South West,104915.0,1093.0,24,3.93,1
P091,2023-10,FY24,Legacy,,South West,104544.0,1089.0,21,3.93,1
P091,2023-11,FY24,Legacy,,South West,98623.0,1027.0,20,3.93,1
P091,2023-12,FY24,Legacy,,South West,85222.0,888.0,26,3.93,1
P091,2024-01,FY24,Legacy,,South West,92290.0,961.0,22,3.93,1
P091,2024-02,FY24,Legacy,,South West,96064.0,1001.0,20,3.93,1
P091,2024-03,FY24,Legacy,,South West,96662.0,1007.0,20,3.93,1
P091,2024-04,FY25,Legacy,,South West,100707.0,1049.0,31,3.93,1
P091,2024-05,FY25,Legacy,,South West,101595.0,1058.0,22,3.93,1
P091,2024-06,FY25,Legacy,,South West,109512.0,1141.0,33,3.93,1
P091,2024-07,FY25,Legacy,,South West,98671.0,1028.0,20,3.93,1
P091,2024-08,FY25,Legacy,,South West,92368.0,962.0,22,3.93,1
P091,2024-09,FY25,Legacy,,South West,95883.0,999.0,19,3.93,1
P091,2024-10,FY25,Legacy,,South West,98978.0,1031.0,16,3.93,1
P091,2024-11,FY25,Legacy,,South West,99941.0,1041.0,19,3.93,1
P091,2024-12,FY25,Legacy,,South West,94640.0,986.0,15,3.93,1
P091,2025-01,FY25,Legacy,,South West,109181.0,1137.0,24,3.93,1
P091,2025-02,FY25,Legacy,,South West,101667.0,1059.0,25,3.93,1
P091,2025-03,FY25,Legacy,,South West,92614.0,965.0,28,3.93,1
P092,2022-10,FY23,Legacy,,North West,94774.0,987.0,21,4.37,1
P092,2022-11,FY23,Legacy,,North West,104902.0,1093.0,26,4.37,1
P092,2022-12,FY23,Legacy,,North West,91700.0,955.0,21,4.37,1
P092,2023-01,FY23,Legacy,,North West,95967.0,1000.0,18,4.37,1
P092,2023-02,FY23,Legacy,,North West,94164.0,981.0,16,4.37,1
P092,2023-03,FY23,Legacy,,North West,106021.0,1104.0,24,4.37,1
P092,2023-04,FY24,Legacy,,North West,123082.0,1282.0,16,4.37,1
P092,2023-05,FY24,Legacy,,North West,113908.0,1187.0,20,4.37,1
P092,2023-06,FY24,Legacy,,North West,112830.0,1175.0,20,4.37,1
P092,2023-07,FY24,Legacy,,North West,125632.0,1309.0,22,4.37,1
P092,2023-08,FY24,Legacy,,North West,115693.0,1205.0,20,4.37,1
P092,2023-09,FY24,Legacy,,North West,109625.0,1142.0,22,4.37,1
P092,2023-10,FY24,Legacy,,North West,109915.0,1145.0,20,4.37,1
P092,2023-11,FY24,Legacy,,North West,104973.0,1093.0,24,4.37,1
P092,2023-12,FY24,Legacy,,North West,110801.0,1154.0,25,4.37,1
P092,2024-01,FY24,Legacy,,North West,114289.0,1191.0,27,4.37,1
P092,2024-02,FY24,Legacy,,North West,104976.0,1093.0,16,4.37,1
P092,2024-03,FY24,Legacy,,North West,113965.0,1187.0,23,4.37,1
P092,2024-04,FY25,Legacy,,North West,117824.0,1227.0,25,4.37,1
P092,2024-05,FY25,Legacy,,North West,126760.0,1320.0,26,4.37,1
P092,2024-06,FY25,Legacy,,North West,116180.0,1210.0,24,4.37,1
P092,2024-07,FY25,Legacy,,North West,136738.0,1424.0,28,4.37,1
P092,2024-08,FY25,Legacy,,North West,115982.0,1208.0,25,4.37,1
P092,2024-09,FY25,Legacy,,North West,128924.0,1343.0,26,4.37,1
P092,2024-10,FY25,Legacy,,North West,112309.0,1170.0,28,4.37,1
P092,2024-11,FY25,Legacy,,North West,100602.0,1048.0,13,4.37,1
P092,2024-12,FY25,Legacy,,North West,113526.0,1183.0,28,4.37,1
P092,2025-01,FY25,Legacy,,North West,111437.0,1161.0,23,4.37,1
P092,2025-02,FY25,Legacy,,North West,114731.0,1195.0,34,4.37,1
P092,2025-03,FY25,Legacy,,North West,118007.0,1229.0,29,4.37,1
P093,2022-10,FY23,Legacy,,North East,102622.0,1069.0,19,4.26,1
P093,2022-11,FY23,Legacy,,North East,93353.0,972.0,19,4.26,1
P093,2022-12,FY23,Legacy,,North East,104608.0,1090.0,24,4.26,1
P093,2023-01,FY23,Legacy,,North East,106752.0,1112.0,32,4.26,1
P093,2023-02,FY23,Legacy,,North East,102117.0,1064.0,22,4.26,1
P093,2023-03,FY23,Legacy,,North East,113434.0,1182.0,29,4.26,1
P093,2023-04,FY24,Legacy,,North East,140176.0,1460.0,32,4.26,1
P093,2023-05,FY24,Legacy,,North East,113656.0,1184.0,22,4.26,1
P093,2023-06,FY24,Legacy,,North East,131044.0,1365.0,36,4.26,1
P093,2023-07,FY24,Legacy,,North East,122268.0,1274.0,27,4.26,1
P093,2023-08,FY24,Legacy,,North East,103146.0,1074.0,21,4.26,1
P093,2023-09,FY24,Legacy,,North East,112544.0,1172.0,20,4.26,1
P093,2023-10,FY24,Legacy,,North East,123466.0,1286.0,26,4.26,1
P093,2023-11,FY24,Legacy,,North East,122532.0,1276.0,24,4.26,1
P093,2023-12,FY24,Legacy,,North East,120155.0,1252.0,30,4.26,1
P093,2024-01,FY24,Legacy,,North East,122688.0,1278.0,23,4.26,1
P093,2024-02,FY24,Legacy,,North East,103932.0,1083.0,23,4.26,1
P093,2024-03,FY24,Legacy,,North East,120950.0,1260.0,23,4.26,1
P093,2024-04,FY25,Legacy,,North East,115612.0,1204.0,29,4.26,1
P093,2024-05,FY25,Legacy,,North East,121100.0,1261.0,22,4.26,1
P093,2024-06,FY25,Legacy,,North East,121141.0,1262.0,24,4.26,1
P093,2024-07,FY25,Legacy,,North East,116860.0,1217.0,29,4.26,1
P093,2024-08,FY25,Legacy,,North East,121128.0,1262.0,25,4.26,1
P093,2024-09,FY25,Legacy,,North East,104074.0,1084.0,22,4.26,1
P093,2024-10,FY25,Legacy,,North East,122857.0,1280.0,23,4.26,1
P093,2024-11,FY25,Legacy,,North East,107597.0,1121.0,31,4.26,1
P093,2024-12,FY25,Legacy,,North East,102940.0,1072.0,23,4.26,1
P093,2025-01,FY25,Legacy,,North East,121841.0,1269.0,22,4.26,1
P093,2025-02,FY25,Legacy,,North East,124386.0,1296.0,38,4.26,1
P093,2025-03,FY25,Legacy,,North East,126189.0,1314.0,19,4.26,1
P094,2022-10,FY23,Legacy,,South West,124065.0,1292.0,27,4.13,1
P094,2022-11,FY23,Legacy,,South West,114245.0,1190.0,22,4.13,1
P094,2022-12,FY23,Legacy,,South West,94600.0,985.0,28,4.13,1
P094,2023-01,FY23,Legacy,,South West,112936.0,1176.0,13,4.13,1
P094,2023-02,FY23,Legacy,,South West,107492.0,1120.0,23,4.13,1
P094,2023-03,FY23,Legacy,,South West,113261.0,1180.0,25,4.13,1
P094,2023-04,FY24,Legacy,,South West,116348.0,1212.0,28,4.13,1
P094,2023-05,FY24,Legacy,,South West,119987.0,1250.0,25,4.13,1
P094,2023-06,FY24,Legacy,,South West,119228.0,1242.0,25,4.13,1
P094,2023-07,FY24,Legacy,,South West,123184.0,1283.0,27,4.13,1
P094,2023-08,FY24,Legacy,,South West,127815.0,1331.0,19,4.13,1
P094,2023-09,FY24,Legacy,,South West,122331.0,1274.0,21,4.13,1
P094,2023-10,FY24,Legacy,,South West,127300.0,1326.0,29,4.13,1
