date,period,customer_id,customer_name,segment,channel,region,currency,cohort,order_type,invoice_id,sku,sku_name,product_family,quantity,unit_price_local,unit_price_gbp,fx_rate_gbp_per_eur,revenue_local,revenue_gbp,revenue_gbp_cc,unit_cost_gbp,cogs_gbp,fiscal_year,fiscal_quarter
2023-04-03,2023-04,C0097,Vandermeer Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-009710,ZN-1103,Marine Topcoat 913,Marine & Offshore,1,291.06,291.06,0.856,291.06,291.06,291.06,173.06,173.06,FY24,FY24 Q1
2023-04-03,2023-04,C0260,Redmayne Industrial Supplies,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-014995,ZN-1107,Marine Basecoat 792,Marine & Offshore,1,184.75,184.75,0.856,184.75,184.75,184.75,92.6,92.6,FY24,FY24 Q1
2023-04-03,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009647,SI-1303,Powder Sealer 169,Powder Coatings,4,85.97,85.97,0.856,343.89,343.89,343.89,62.33,249.31,FY24,FY24 Q1
2023-04-03,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009647,ZN-1101,Marine Sealer 740,Marine & Offshore,3,233.32,233.32,0.856,699.96,699.96,699.96,140.66,421.99,FY24,FY24 Q1
2023-04-03,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009647,DX-1106,Marine Thinner 814,Marine & Offshore,2,203.0,203.0,0.856,406.01,406.01,406.01,121.73,243.45,FY24,FY24 Q1
2023-04-03,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009647,EP-1200,Architectural Thinner 140,Architectural Trade,6,46.44,46.44,0.856,278.64,278.64,278.64,31.22,187.31,FY24,FY24 Q1
2023-04-03,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009647,ZN-1107,Marine Basecoat 792,Marine & Offshore,2,153.0,153.0,0.856,306.01,306.01,306.01,92.6,185.19,FY24,FY24 Q1
2023-04-03,2023-04,C0055,Blackthorn Fabrications,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-006882,VX-1404,Specialty Finish 330,Specialty Resins & Additives,1,227.85,227.85,0.856,227.85,227.85,227.85,145.42,145.42,FY24,FY24 Q1
2023-04-03,2023-04,C0055,Blackthorn Fabrications,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-006882,VX-1402,Specialty Basecoat 172,Specialty Resins & Additives,4,323.64,323.64,0.856,1294.58,1294.58,1294.58,206.28,825.13,FY24,FY24 Q1
2023-04-03,2023-04,C0055,Blackthorn Fabrications,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-006882,TG-1409,Specialty Finish 766,Specialty Resins & Additives,1,228.82,228.82,0.856,228.82,228.82,228.82,141.48,141.48,FY24,FY24 Q1
2023-04-03,2023-04,C0055,Blackthorn Fabrications,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-006882,TG-1401,Specialty Finish 328,Specialty Resins & Additives,1,338.15,338.15,0.856,338.15,338.15,338.15,217.05,217.05,FY24,FY24 Q1
2023-04-03,2023-04,C0055,Blackthorn Fabrications,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-006878,TG-1409,Specialty Finish 766,Specialty Resins & Additives,1,228.59,228.59,0.856,228.59,228.59,228.59,141.48,141.48,FY24,FY24 Q1
2023-04-03,2023-04,C0097,Vandermeer Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-009710,VX-1402,Specialty Basecoat 172,Specialty Resins & Additives,1,355.72,355.72,0.856,355.72,355.72,355.72,206.28,206.28,FY24,FY24 Q1
2023-04-03,2023-04,C0092,Blackthorn Finishing Ltd,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-009365,MX-1012,Industrial Etch Primer 949,Industrial Protective,13,99.37,99.37,0.856,1291.87,1291.87,1291.87,66.61,865.92,FY24,FY24 Q1
2023-04-03,2023-04,C0092,Blackthorn Finishing Ltd,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-009365,PR-1007,Industrial Clearcoat 512,Industrial Protective,7,109.29,109.29,0.856,765.02,765.02,765.02,68.21,477.44,FY24,FY24 Q1
2023-04-03,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019390,SI-1309,Powder Thinner 475,Powder Coatings,4,95.15,95.15,0.856,380.58,380.58,380.58,79.06,316.25,FY24,FY24 Q1
2023-04-03,2023-04,C0076,Ingleton Steelworks,Mid-Market,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-008107,AC-1312,Powder Basecoat 150,Powder Coatings,9,162.21,162.21,0.856,1459.92,1459.92,1459.92,108.59,977.27,FY24,FY24 Q1
2023-04-03,2023-04,C0076,Ingleton Steelworks,Mid-Market,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-008107,DX-1104,Marine Hardener 415,Marine & Offshore,8,168.93,168.93,0.856,1351.4,1351.4,1351.4,97.61,780.85,FY24,FY24 Q1
2023-04-03,2023-04,C0014,Garforth Protective Systems,Key Account,Direct Sales,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-002051,EP-1200,Architectural Thinner 140,Architectural Trade,1,52.01,44.83,0.856,52.01,44.52,44.83,31.22,31.22,FY24,FY24 Q1
2023-04-03,2023-04,C0447,Ferndale Trade Centre,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024190,PR-1001,Industrial Finish 723,Industrial Protective,1,139.54,120.29,0.856,139.54,119.44,120.29,80.03,80.03,FY24,FY24 Q1
2023-04-03,2023-04,C0014,Garforth Protective Systems,Key Account,Direct Sales,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-002051,PU-1201,Architectural Clearcoat 929,Architectural Trade,3,50.9,43.88,0.856,152.7,130.71,131.63,30.74,92.23,FY24,FY24 Q1
2023-04-03,2023-04,C0198,Halstead Paint & Decorating,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-013614,DX-1100,Marine Primer 939,Marine & Offshore,1,263.69,263.69,0.856,263.69,263.69,263.69,140.06,140.06,FY24,FY24 Q1
2023-04-03,2023-04,C0198,Halstead Paint & Decorating,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-013614,SI-1301,Powder Primer 767,Powder Coatings,2,130.58,130.58,0.856,261.15,261.15,261.15,69.48,138.96,FY24,FY24 Q1
2023-04-03,2023-04,C0448,Tavistock Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-024356,PU-1203,Architectural Basecoat 206,Architectural Trade,4,46.12,46.12,0.856,184.47,184.47,184.47,37.97,151.86,FY24,FY24 Q1
2023-04-03,2023-04,C0448,Tavistock Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-024356,DX-1104,Marine Hardener 415,Marine & Offshore,3,145.34,145.34,0.856,436.02,436.02,436.02,97.61,292.82,FY24,FY24 Q1
2023-04-03,2023-04,C0448,Tavistock Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-024356,MX-1004,Industrial Sealer 279,Industrial Protective,3,103.68,103.68,0.856,311.05,311.05,311.05,77.74,233.22,FY24,FY24 Q1
2023-04-03,2023-04,C0086,Thornbury Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008777,DX-1106,Marine Thinner 814,Marine & Offshore,1,237.01,204.31,0.856,237.01,202.88,204.31,121.73,121.73,FY24,FY24 Q1
2023-04-03,2023-04,C0101,Stanmore Finishing Ltd,Mid-Market,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-010041,DX-1104,Marine Hardener 415,Marine & Offshore,2,169.43,169.43,0.856,338.86,338.86,338.86,97.61,195.21,FY24,FY24 Q1
2023-04-03,2023-04,C0101,Stanmore Finishing Ltd,Mid-Market,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-010041,ZN-1101,Marine Sealer 740,Marine & Offshore,4,242.48,242.48,0.856,969.91,969.91,969.91,140.66,562.65,FY24,FY24 Q1
2023-04-03,2023-04,C0101,Stanmore Finishing Ltd,Mid-Market,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-010041,DX-1108,Marine Thinner 344,Marine & Offshore,9,288.17,288.17,0.856,2593.52,2593.52,2593.52,170.76,1536.85,FY24,FY24 Q1
2023-04-03,2023-04,C0107,Coniston Steelworks,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-010639,TG-1403,Specialty Hardener 394,Specialty Resins & Additives,3,396.53,396.53,0.856,1189.59,1189.59,1189.59,228.48,685.45,FY24,FY24 Q1
2023-04-03,2023-04,C0099,Sandhurst Finishing Ltd,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-009861,EP-1206,Architectural Primer 286,Architectural Trade,2,68.42,68.42,0.856,136.84,136.84,136.84,43.78,87.57,FY24,FY24 Q1
2023-04-03,2023-04,C0099,Sandhurst Finishing Ltd,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-009861,EP-1202,Architectural Clearcoat 145,Architectural Trade,6,56.35,56.35,0.856,338.11,338.11,338.11,41.5,249.01,FY24,FY24 Q1
2023-04-03,2023-04,C0099,Sandhurst Finishing Ltd,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-009861,PU-1201,Architectural Clearcoat 929,Architectural Trade,4,47.45,47.45,0.856,189.79,189.79,189.79,30.74,122.98,FY24,FY24 Q1
2023-04-03,2023-04,C0099,Sandhurst Finishing Ltd,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-009861,PU-1205,Architectural Finish 184,Architectural Trade,3,50.83,50.83,0.856,152.5,152.5,152.5,33.84,101.5,FY24,FY24 Q1
2023-04-03,2023-04,C0099,Sandhurst Finishing Ltd,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-009861,PU-1209,Architectural Topcoat 701,Architectural Trade,3,75.29,75.29,0.856,225.86,225.86,225.86,49.78,149.35,FY24,FY24 Q1
2023-04-03,2023-04,C0239,Caldera Industrial Supplies,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-014564,TG-1403,Specialty Hardener 394,Specialty Resins & Additives,2,425.84,425.84,0.856,851.69,851.69,851.69,228.48,456.96,FY24,FY24 Q1
2023-04-03,2023-04,C0016,Wraysbury Distribution,Key Account,National Accounts,UK - South,GBP,Existing (pre-FY24),Standard,INV-002601,EP-1204,Architectural Basecoat 436,Architectural Trade,8,49.03,49.03,0.856,392.25,392.25,392.25,39.69,317.54,FY24,FY24 Q1
2023-04-03,2023-04,C0242,Bellingham Marine Services,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-014636,PR-1003,Industrial Clearcoat 594,Industrial Protective,1,154.19,154.19,0.856,154.19,154.19,154.19,95.62,95.62,FY24,FY24 Q1
2023-04-03,2023-04,C0242,Bellingham Marine Services,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-014636,PR-1013,Industrial Sealer 927,Industrial Protective,1,157.39,157.39,0.856,157.39,157.39,157.39,100.52,100.52,FY24,FY24 Q1
2023-04-03,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019390,AC-1308,Powder Intermediate 381,Powder Coatings,4,90.22,90.22,0.856,360.9,360.9,360.9,75.89,303.57,FY24,FY24 Q1
2023-04-03,2023-04,C0312,Pentland Coatings Group,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-016224,EP-1212,Architectural Thinner 608,Architectural Trade,1,49.03,49.03,0.856,49.03,49.03,49.03,34.08,34.08,FY24,FY24 Q1
2023-04-03,2023-04,C0107,Coniston Steelworks,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-010639,PR-1005,Industrial Basecoat 645,Industrial Protective,2,128.69,128.69,0.856,257.38,257.38,257.38,79.21,158.43,FY24,FY24 Q1
2023-04-03,2023-04,C0055,Blackthorn Fabrications,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-006878,VX-1402,Specialty Basecoat 172,Specialty Resins & Additives,4,324.94,324.94,0.856,1299.77,1299.77,1299.77,206.28,825.13,FY24,FY24 Q1
2023-04-03,2023-04,C0030,Halstead Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004874,PR-1005,Industrial Basecoat 645,Industrial Protective,6,131.41,131.41,0.856,788.46,788.46,788.46,79.21,475.29,FY24,FY24 Q1
2023-04-03,2023-04,C0413,Blackthorn Distribution,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-020533,PR-1003,Industrial Clearcoat 594,Industrial Protective,41,132.89,132.89,0.856,5448.5,5448.5,5448.5,95.62,3920.28,FY24,FY24 Q1
2023-04-03,2023-04,C0413,Blackthorn Distribution,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-020533,ZN-1103,Marine Topcoat 913,Marine & Offshore,51,245.27,245.27,0.856,12508.55,12508.55,12508.55,173.06,8826.24,FY24,FY24 Q1
2023-04-03,2023-04,C0042,Ilkley Contracting,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-005803,DX-1108,Marine Thinner 344,Marine & Offshore,2,306.7,306.7,0.856,613.4,613.4,613.4,170.76,341.52,FY24,FY24 Q1
2023-04-03,2023-04,C0042,Ilkley Contracting,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-005803,DX-1100,Marine Primer 939,Marine & Offshore,3,231.36,231.36,0.856,694.09,694.09,694.09,140.06,420.17,FY24,FY24 Q1
2023-04-03,2023-04,C0424,Caldera Trade Centre,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-021887,PR-1009,Industrial Clearcoat 704,Industrial Protective,1,91.58,78.95,0.856,91.58,78.4,78.95,58.12,58.12,FY24,FY24 Q1
2023-04-03,2023-04,C0424,Caldera Trade Centre,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-021887,AC-1310,Powder Topcoat 491,Powder Coatings,5,124.45,107.28,0.856,622.26,532.66,536.41,82.89,414.45,FY24,FY24 Q1
2023-04-03,2023-04,C0030,Halstead Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004871,PR-1005,Industrial Basecoat 645,Industrial Protective,5,134.46,134.46,0.856,672.32,672.32,672.32,79.21,396.07,FY24,FY24 Q1
2023-04-03,2023-04,C0458,Fairhurst Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-025470,ZN-1109,Marine Finish 533,Marine & Offshore,50,237.69,237.69,0.856,11884.63,11884.63,11884.63,152.22,7610.86,FY24,FY24 Q1
2023-04-03,2023-04,C0141,Langdale Trade Centre,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-012426,EP-1208,Architectural Thinner 773,Architectural Trade,1,147.67,127.3,0.856,147.67,126.41,127.3,79.89,79.89,FY24,FY24 Q1
2023-04-03,2023-04,C0141,Langdale Trade Centre,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-012426,PU-1201,Architectural Clearcoat 929,Architectural Trade,1,59.11,50.95,0.856,59.11,50.59,50.95,30.74,30.74,FY24,FY24 Q1
2023-04-03,2023-04,C0141,Langdale Trade Centre,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-012426,PU-1207,Architectural Intermediate 132,Architectural Trade,1,60.75,52.37,0.856,60.75,52.0,52.37,35.04,35.04,FY24,FY24 Q1
2023-04-03,2023-04,C0458,Fairhurst Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-025470,SI-1305,Powder Finish 204,Powder Coatings,67,75.0,75.0,0.856,5024.88,5024.88,5024.88,56.45,3782.08,FY24,FY24 Q1
2023-04-03,2023-04,C0424,Caldera Trade Centre,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-021882,PR-1009,Industrial Clearcoat 704,Industrial Protective,1,91.71,79.05,0.856,91.71,78.5,79.05,58.12,58.12,FY24,FY24 Q1
2023-04-03,2023-04,C0030,Halstead Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004871,PR-1013,Industrial Sealer 927,Industrial Protective,1,164.59,164.59,0.856,164.59,164.59,164.59,100.52,100.52,FY24,FY24 Q1
2023-04-03,2023-04,C0030,Halstead Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004871,PR-1011,Industrial Primer 364,Industrial Protective,3,142.32,142.32,0.856,426.95,426.95,426.95,90.65,271.94,FY24,FY24 Q1
2023-04-03,2023-04,C0030,Halstead Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004871,MX-1002,Industrial Intermediate 850,Industrial Protective,4,188.31,188.31,0.856,753.23,753.23,753.23,114.22,456.88,FY24,FY24 Q1
2023-04-03,2023-04,C0424,Caldera Trade Centre,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-021882,PR-1001,Industrial Finish 723,Industrial Protective,5,134.77,116.18,0.856,673.87,576.83,580.9,80.03,400.16,FY24,FY24 Q1
2023-04-03,2023-04,C0424,Caldera Trade Centre,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-021882,AC-1310,Powder Topcoat 491,Powder Coatings,2,124.6,107.41,0.856,249.19,213.31,214.82,82.89,165.78,FY24,FY24 Q1
2023-04-03,2023-04,C0424,Caldera Trade Centre,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-021882,PR-1003,Industrial Clearcoat 594,Industrial Protective,2,150.75,129.95,0.856,301.5,258.08,259.9,95.62,191.23,FY24,FY24 Q1
2023-04-03,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000052,DX-1104,Marine Hardener 415,Marine & Offshore,14,162.62,162.62,0.856,2276.61,2276.61,2276.61,97.61,1366.49,FY24,FY24 Q1
2023-04-03,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000052,PU-1215,Architectural Etch Primer 121,Architectural Trade,1,64.78,64.78,0.856,64.78,64.78,64.78,47.9,47.9,FY24,FY24 Q1
2023-04-03,2023-04,C0412,Kinross Paint & Decorating,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-020456,EP-1214,Architectural Clearcoat 734,Architectural Trade,2,43.4,43.4,0.856,86.81,86.81,86.81,38.0,75.99,FY24,FY24 Q1
2023-04-03,2023-04,C0412,Kinross Paint & Decorating,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-020456,EP-1208,Architectural Thinner 773,Architectural Trade,13,98.61,98.61,0.856,1281.98,1281.98,1281.98,79.89,1038.58,FY24,FY24 Q1
2023-04-03,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000052,DX-1106,Marine Thinner 814,Marine & Offshore,2,201.35,201.35,0.856,402.69,402.69,402.69,121.73,243.45,FY24,FY24 Q1
2023-04-03,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000058,ZN-1109,Marine Finish 533,Marine & Offshore,4,258.18,258.18,0.856,1032.7,1032.7,1032.7,152.22,608.87,FY24,FY24 Q1
2023-04-03,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000058,DX-1104,Marine Hardener 415,Marine & Offshore,15,165.23,165.23,0.856,2478.5,2478.5,2478.5,97.61,1464.1,FY24,FY24 Q1
2023-04-03,2023-04,C0030,Halstead Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004871,MX-1006,Industrial Sealer 703,Industrial Protective,1,121.77,121.77,0.856,121.77,121.77,121.77,67.69,67.69,FY24,FY24 Q1
2023-04-03,2023-04,C0013,Ferndale Paint & Decorating,Key Account,National Accounts,UK - South,GBP,Existing (pre-FY24),Standard,INV-001822,EP-1208,Architectural Thinner 773,Architectural Trade,44,114.12,114.12,0.856,5021.32,5021.32,5021.32,79.89,3515.2,FY24,FY24 Q1
2023-04-03,2023-04,C0108,Marlowe Surface Technologies,Mid-Market,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-010735,TG-1405,Specialty Topcoat 401,Specialty Resins & Additives,2,231.57,231.57,0.856,463.15,463.15,463.15,129.82,259.63,FY24,FY24 Q1
2023-04-03,2023-04,C0458,Fairhurst Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-025470,DX-1102,Marine Clearcoat 265,Marine & Offshore,40,167.49,167.49,0.856,6699.69,6699.69,6699.69,117.87,4714.68,FY24,FY24 Q1
2023-04-03,2023-04,C0410,Garforth Steelworks,Distributor,Distributor,Ireland,EUR,Existing (pre-FY24),Standard,INV-020271,PU-1209,Architectural Topcoat 701,Architectural Trade,9,77.73,67.0,0.856,699.55,598.81,603.04,49.78,448.05,FY24,FY24 Q1
2023-04-03,2023-04,C0410,Garforth Steelworks,Distributor,Distributor,Ireland,EUR,Existing (pre-FY24),Standard,INV-020271,EP-1204,Architectural Basecoat 436,Architectural Trade,16,55.51,47.86,0.856,888.22,760.32,765.68,39.69,635.09,FY24,FY24 Q1
2023-04-03,2023-04,C0413,Blackthorn Distribution,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-020533,DX-1108,Marine Thinner 344,Marine & Offshore,6,256.64,256.64,0.856,1539.83,1539.83,1539.83,170.76,1024.56,FY24,FY24 Q1
2023-04-03,2023-04,C0414,Caldera Marine Services,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-020570,PU-1215,Architectural Etch Primer 121,Architectural Trade,3,72.98,62.92,0.856,218.95,187.43,188.75,47.9,143.71,FY24,FY24 Q1
2023-04-03,2023-04,C0414,Caldera Marine Services,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-020570,EP-1200,Architectural Thinner 140,Architectural Trade,17,49.44,42.62,0.856,840.45,719.42,724.5,31.22,530.72,FY24,FY24 Q1
2023-04-03,2023-04,C0028,Ilkley Distribution,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-004611,PR-1011,Industrial Primer 364,Industrial Protective,6,164.34,141.66,0.856,986.01,844.02,849.98,90.65,543.88,FY24,FY24 Q1
2023-04-03,2023-04,C0125,Stanmore Coatings Group,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-012110,PR-1007,Industrial Clearcoat 512,Industrial Protective,1,111.21,111.21,0.856,111.21,111.21,111.21,68.21,68.21,FY24,FY24 Q1
2023-04-03,2023-04,C0028,Ilkley Distribution,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-004611,MX-1000,Industrial Clearcoat 174,Industrial Protective,16,206.63,178.12,0.856,3306.03,2829.97,2849.93,112.72,1803.46,FY24,FY24 Q1
2023-04-03,2023-04,C0028,Ilkley Distribution,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-004611,EP-1200,Architectural Thinner 140,Architectural Trade,3,56.23,48.47,0.856,168.68,144.39,145.41,31.22,93.66,FY24,FY24 Q1
2023-04-03,2023-04,C0410,Garforth Steelworks,Distributor,Distributor,Ireland,EUR,Existing (pre-FY24),Standard,INV-020271,PU-1207,Architectural Intermediate 132,Architectural Trade,13,48.47,41.78,0.856,630.13,539.39,543.2,35.04,455.48,FY24,FY24 Q1
2023-04-03,2023-04,C0410,Garforth Steelworks,Distributor,Distributor,Ireland,EUR,Existing (pre-FY24),Standard,INV-020271,PU-1203,Architectural Basecoat 206,Architectural Trade,3,55.68,48.0,0.856,167.04,142.99,144.0,37.97,113.9,FY24,FY24 Q1
2023-04-04,2023-04,C0144,Wraysbury Industrial Supplies,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-012474,TG-1405,Specialty Topcoat 401,Specialty Resins & Additives,4,245.41,245.41,0.856,981.63,981.63,981.63,129.82,519.26,FY24,FY24 Q1
2023-04-04,2023-04,C0434,Ilkley Marine Services,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-022836,MX-1000,Industrial Clearcoat 174,Industrial Protective,70,163.5,163.5,0.856,11445.27,11445.27,11445.27,112.72,7890.12,FY24,FY24 Q1
2023-04-04,2023-04,C0086,Thornbury Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008782,DX-1102,Marine Clearcoat 265,Marine & Offshore,8,210.64,181.58,0.856,1685.1,1442.44,1452.62,117.87,942.94,FY24,FY24 Q1
2023-04-04,2023-04,C0312,Pentland Coatings Group,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-016225,PU-1207,Architectural Intermediate 132,Architectural Trade,1,52.33,52.33,0.856,52.33,52.33,52.33,35.04,35.04,FY24,FY24 Q1
2023-04-04,2023-04,C0142,Kestrel Paint & Decorating,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-012447,DX-1108,Marine Thinner 344,Marine & Offshore,1,396.28,341.61,0.856,396.28,339.21,341.61,170.76,170.76,FY24,FY24 Q1
2023-04-04,2023-04,C0142,Kestrel Paint & Decorating,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-012447,TG-1407,Specialty Thinner 155,Specialty Resins & Additives,1,624.58,538.41,0.856,624.58,534.64,538.41,304.88,304.88,FY24,FY24 Q1
2023-04-04,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000050,ZN-1109,Marine Finish 533,Marine & Offshore,3,261.28,261.28,0.856,783.83,783.83,783.83,152.22,456.65,FY24,FY24 Q1
2023-04-04,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000050,PU-1211,Architectural Hardener 296,Architectural Trade,2,62.11,62.11,0.856,124.23,124.23,124.23,45.61,91.22,FY24,FY24 Q1
2023-04-04,2023-04,C0312,Pentland Coatings Group,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-016225,EP-1210,Architectural Topcoat 371,Architectural Trade,1,53.1,53.1,0.856,53.1,53.1,53.1,33.89,33.89,FY24,FY24 Q1
2023-04-04,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000050,DX-1104,Marine Hardener 415,Marine & Offshore,17,169.59,169.59,0.856,2883.03,2883.03,2883.03,97.61,1659.31,FY24,FY24 Q1
